,prices,market_caps,total_volumes
2024-02-23 10:01:51.968,9.44583981179812e-06,5564048566.218679,174811582.96420583
2024-02-23 11:02:24.761,9.549187145596444e-06,5626231893.2282715,162924634.12883064
2024-02-23 12:01:50.592,9.533448442053833e-06,5606596731.641627,170904992.43307683
2024-02-23 13:01:28.239,9.522833554935358e-06,5615771265.18331,167903282.8519364
2024-02-23 14:00:11.427,9.555296258464058e-06,5621219457.29508,168719537.1290143
2024-02-23 15:01:19.872,9.564798744670559e-06,5606845345.346767,171054113.43201825
2024-02-23 16:01:37.093,9.508123240810993e-06,5602954846.588197,176377042.1264292
2024-02-23 17:00:17.235,9.50640129427548e-06,5591107147.497419,194604498.18202734
2024-02-23 18:00:58.558,9.582165043046789e-06,5633380807.369519,185258206.239391
2024-02-23 19:01:08.697,9.559042249475697e-06,5639694657.481103,186496467.91171134
2024-02-23 20:00:05.070,9.540892151518035e-06,5623559992.087646,182359664.04518786
2024-02-23 21:01:45.536,9.579423794838609e-06,5644970896.931207,183081183.59624758
2024-02-23 22:00:26.466,9.553765762621805e-06,5635281981.5829935,182925393.78812113
2024-02-23 23:01:57.237,9.491024549152265e-06,5594008135.091915,181930689.09947637
2024-02-24 00:01:42.113,9.503901735573306e-06,5613225720.76658,180390494.31952724
2024-02-24 01:01:04.576,9.504307732445502e-06,5600899966.690526,180198100.7541789
2024-02-24 02:02:09.113,9.351741650096087e-06,5530473827.732539,182626923.90629032
2024-02-24 03:00:46.745,9.395877267009493e-06,5538793526.809927,189277528.3488041
2024-02-24 04:01:26.802,9.434242211305328e-06,5559914621.10214,190393337.66388968
2024-02-24 05:00:16.903,9.485067323557546e-06,5591951131.943675,187335505.99463642
2024-02-24 06:01:39.199,9.502105724843503e-06,5596945920.50907,189593965.9860939
2024-02-24 07:00:24.741,9.488628160843726e-06,5591918167.483982,190311279.07077935
2024-02-24 08:00:32.374,9.523336282839908e-06,5609748000.004029,189509282.4936985
2024-02-24 09:00:11.176,9.51370146962962e-06,5606049194.735229,188176407.16448873
2024-02-24 10:00:03.128,9.540003053959277e-06,5620703254.393511,185971719.40316656
2024-02-24 11:00:21.128,9.576405363980492e-06,5643547886.410619,179998590.29800856
2024-02-24 12:00:06.075,9.609015494397202e-06,5656709610.738007,179464589.3104385
2024-02-24 13:02:04.271,9.604644011641566e-06,5656471969.171854,183200216.77797642
2024-02-24 14:00:24.635,9.604480826889944e-06,5659616983.171176,181100731.18459013
2024-02-24 15:00:59.600,9.584411279576873e-06,5650555437.990859,176737851.09707198
2024-02-24 16:01:19.811,9.573532655174996e-06,5650880413.430257,167301908.8453559
2024-02-24 17:00:57.325,9.594430045225182e-06,5647392171.967629,154146187.64540958
2024-02-24 18:01:37.279,9.629908387620106e-06,5688709617.497653,150316739.33664614
2024-02-24 19:00:05.523,9.614692973991923e-06,5673506224.314495,149173708.15452677
2024-02-24 20:00:29.848,9.633975504509826e-06,5678791820.926545,148197530.77634677
2024-02-24 21:00:13.925,9.630387107690969e-06,5674243642.230545,145205511.55106825
2024-02-24 22:00:14.389,9.624243646551168e-06,5666289317.662101,144379934.30643535
2024-02-24 23:00:36.670,9.62719631954208e-06,5672523657.451438,144679140.91674662
2024-02-25 00:01:13.905,9.633529334289114e-06,5676446336.093638,141856262.43818507
2024-02-25 01:00:03.586,9.613694535655892e-06,5661320818.944897,139458917.60409918
2024-02-25 02:00:46.505,9.64266806342798e-06,5675048832.851219,135548798.0350182
2024-02-25 03:01:19.979,9.623383212327065e-06,5677407907.80252,128662258.22005162
2024-02-25 04:01:49.465,9.621262477269703e-06,5656509848.186163,125765101.57279192
2024-02-25 05:01:26.323,9.603025261175943e-06,5651914513.702242,125867462.31875312
2024-02-25 06:01:20.471,9.608885889029464e-06,5662065114.683841,124359429.06634271
2024-02-25 07:00:11.512,9.634205228930666e-06,5679264340.362666,126354370.22799939
2024-02-25 08:01:36.576,9.613865680323931e-06,5669092194.713165,125650351.14305589
2024-02-25 09:00:22.989,9.614524063602925e-06,5674363555.440361,125415812.5416598
2024-02-25 10:01:37.545,9.624994291957116e-06,5672118203.613537,121742307.24344115
2024-02-25 11:01:19.681,9.593824440871472e-06,5654035345.855731,121300345.64735416
2024-02-25 12:01:08.395,9.628177068332473e-06,5669482233.468611,116762302.99531114
2024-02-25 13:01:55.046,9.630801050832486e-06,5673503989.061212,113579802.41552074
2024-02-25 14:03:02.570,9.62405444953726e-06,5674394629.198369,112265811.32174034
2024-02-25 15:01:51.477,9.642387477421402e-06,5682073565.215974,114900869.10132845
2024-02-25 16:01:32.782,9.612837191045384e-06,5666156384.130655,114457420.21491763
2024-02-25 17:00:31.600,9.627301684200524e-06,5677342389.289678,117894205.2028904
2024-02-25 18:01:28.578,9.638354222316494e-06,5688461675.567695,118063802.42289689
2024-02-25 19:00:49.342,9.671498154596066e-06,5692231012.041996,114687560.72596046
2024-02-25 20:01:49.906,9.686394821288422e-06,5705146140.145893,118551219.91638547
2024-02-25 21:00:33.237,9.691326901647857e-06,5713826653.692019,124732872.92668904
2024-02-25 22:00:58.751,9.698690975619752e-06,5705975811.03976,130647720.9182279
2024-02-25 23:01:31.843,9.659497441216252e-06,5703431002.055374,126069205.85419391
2024-02-26 00:02:35.606,9.661808544754769e-06,5697158661.634914,127844382.72217536
2024-02-26 01:00:35.636,9.702860575811665e-06,5713967879.396467,131765258.25671409
2024-02-26 02:01:20.836,9.637341293473722e-06,5687199172.266324,130723515.74120118
2024-02-26 03:00:10.485,9.618023939549213e-06,5671225845.328856,130025683.79038553
2024-02-26 04:01:13.831,9.644099223161267e-06,5677105057.928987,128624394.83254935
2024-02-26 05:00:29.051,9.629131912371163e-06,5669790268.18947,127847256.97234908
2024-02-26 06:02:04.672,9.62385428425854e-06,5671613157.270065,128937860.11539006
2024-02-26 07:00:26.155,9.662427564212881e-06,5693365062.283836,133018035.05268635
2024-02-26 08:01:49.687,9.618444699476841e-06,5673313115.102262,136077436.31327793
2024-02-26 09:01:44.625,9.637819939884954e-06,5681140847.684931,136428294.91548616
2024-02-26 10:01:04.517,9.483005497654583e-06,5594484081.934048,147567975.42049432
2024-02-26 11:00:06.464,9.532089731600893e-06,5618810753.085527,147962989.79073358
2024-02-26 12:00:36.032,9.506465238898064e-06,5600875221.799747,152705454.61788404
2024-02-26 13:01:24.664,9.547566483710887e-06,5626629929.175661,157094698.690142
2024-02-26 14:02:28.541,9.549807998123461e-06,5628124690.374928,157327924.6379578
2024-02-26 15:01:47.078,9.63311481028497e-06,5680370337.843715,166053303.4265538
2024-02-26 16:03:06.387,9.7367772388045e-06,5724065051.2963,184051823.99934706
2024-02-26 17:01:08.821,9.783492093841855e-06,5748639393.469486,204754748.46792483
2024-02-26 18:01:22.258,9.747999437776991e-06,5739737477.385733,209925400.93587378
2024-02-26 19:00:29.605,9.736850017515057e-06,5741055668.012947,214596105.8869417
2024-02-26 20:01:29.248,9.990234150489377e-06,5830767509.953814,238712731.25572062
2024-02-26 21:01:41.753,9.941333648339907e-06,5874026934.233618,264681995.6112141
2024-02-26 22:01:29.542,1.0033552294535418e-05,5893954717.366862,286971213.79095083
2024-02-26 23:00:49.588,1.009473728076728e-05,5934901744.343151,309719529.2875311
2024-02-27 00:00:56.889,1.0096668098772461e-05,5954305615.293171,328799062.71942484
2024-02-27 01:02:02.332,9.990709824024736e-06,5899197171.275805,340897732.8575041
2024-02-27 02:02:41.305,1.0099575336488503e-05,5950538641.249034,351298469.2950007
2024-02-27 03:00:02.737,1.0178543675093092e-05,5988700242.890296,350732259.63351876
2024-02-27 04:01:55.401,1.0169262407137945e-05,6065876694.017222,420772592.7473125
2024-02-27 05:01:04.028,1.0191308695316247e-05,6015876517.857935,444702862.10381556
2024-02-27 06:05:10.832,1.0291703286244219e-05,6072689716.7254305,449646829.4098836
2024-02-27 07:00:37.239,1.0237954772050452e-05,6024793525.083004,454785508.0421195
2024-02-27 08:02:17.363,1.0295114160497986e-05,6045365471.864202,470908841.07940066
2024-02-27 09:01:05.141,1.03509482262361e-05,6081912438.209817,484508952.964293
2024-02-27 10:00:58.737,1.0462816529838697e-05,6152489891.628705,496951153.2359333
2024-02-27 11:01:15.480,1.0481964582949835e-05,6176820157.903488,513619739.92543495
2024-02-27 12:01:45.975,1.0357024731863405e-05,6087034781.481873,518864674.39760256
2024-02-27 13:00:18.010,1.0464326038982523e-05,6165692602.117248,548781578.7364436
2024-02-27 14:01:00.568,1.0675429136132795e-05,6287174714.642995,618415508.4549112
2024-02-27 15:00:40.672,1.0512124966231399e-05,6171968366.47719,648268634.8467239
2024-02-27 16:01:04.976,1.0511692759133995e-05,6201583422.505357,668624934.1291109
2024-02-27 17:00:56.165,1.0524736587614958e-05,6204678707.699673,722707031.8290887
2024-02-27 18:00:02.639,1.0477475743716635e-05,6175314960.250367,754742331.8528129
2024-02-27 19:01:44.252,1.0734820919894974e-05,6247991520.059641,849142282.8491447
2024-02-27 20:01:30.692,1.1316370289532204e-05,6651918163.384027,1012547297.2651705
2024-02-27 21:01:19.826,1.0956017232429782e-05,6468337597.6984415,1006036653.6883922
2024-02-27 22:02:08.097,1.0878547418813523e-05,6410517684.2448,1019415957.3908329
2024-02-27 23:00:09.867,1.0943654157435231e-05,6448826310.229631,1014744703.5379251
2024-02-28 00:00:29.849,1.0938246976826791e-05,6440743079.278298,1004542386.6330386
2024-02-28 01:00:25.221,1.1075643384616559e-05,6519723345.111875,1030940823.8813695
2024-02-28 02:00:27.995,1.1288856485032995e-05,6640797331.0384865,1106362437.7839942
2024-02-28 03:00:50.514,1.1193572762404146e-05,6609766632.894037,1156414781.1202316
2024-02-28 04:01:57.465,1.081688603574556e-05,6392372616.128381,1123973193.666731
2024-02-28 05:01:05.886,1.0859647938660306e-05,6392358546.099272,1089651316.840635
2024-02-28 06:00:52.928,1.0813975859504701e-05,6378157319.972613,1081727847.1073887
2024-02-28 07:01:00.892,1.0747002138166362e-05,6329583413.0696125,1079041130.1650233
2024-02-28 08:00:26.307,1.0880578597117469e-05,6411760437.520009,1080752480.8106923
2024-02-28 09:02:05.188,1.114449196700141e-05,6575596332.913354,1107807721.63492
2024-02-28 10:02:19.761,1.0949886772200849e-05,6455390066.860901,1118522086.2467527
2024-02-28 11:00:16.808,1.1232158072139158e-05,6632780544.572184,1177773171.0305994
2024-02-28 12:01:53.223,1.0938115938053953e-05,6461290832.35505,1155580050.4609394
2024-02-28 13:01:40.833,1.1009891773475212e-05,6501376599.300297,1173966897.7566245
2024-02-28 14:02:48.949,1.1125750520620889e-05,6512814642.788577,1157143579.207977
2024-02-28 15:01:49.246,1.1112770992247282e-05,6507410978.6842985,1154364821.620765
2024-02-28 16:01:54.480,1.1129780759447804e-05,6556935672.12924,1154903162.306921
2024-02-28 17:01:14.044,1.1772144533807142e-05,6905669912.3764515,1273832596.6451137
2024-02-28 18:00:47.061,1.1285134387995005e-05,6687853796.129734,1489422260.7552168
2024-02-28 19:01:43.051,1.122728301975896e-05,6574811258.22972,1562093909.4956853
2024-02-28 20:00:15.677,1.1436146455215104e-05,6743211949.607939,1502981349.8444786
2024-02-28 21:01:22.284,1.1445378215578706e-05,6721962751.195593,1445058325.8510392
2024-02-28 22:01:26.137,1.1397041505806356e-05,6736902183.266884,1425998453.8788893
2024-02-28 23:00:11.295,1.1697299342412943e-05,6886377677.184038,1461520383.6017
2024-02-29 00:01:12.035,1.1751738601972018e-05,6941038781.676881,1488116357.5992792
2024-02-29 01:00:34.973,1.1450510474673407e-05,6735917049.303388,1482198858.5494633
2024-02-29 02:00:50.351,1.1713304049275775e-05,6898068684.564863,1465238850.00166
2024-02-29 03:02:41.888,1.1820853001464773e-05,6961965730.500796,1476256918.6828172
2024-02-29 04:04:30.959,1.2318066358208741e-05,7217987652.407806,1551078005.8682146
2024-02-29 05:03:07.477,1.3440013576287869e-05,7910686460.303222,1799040988.9008856
2024-02-29 06:00:07.057,1.3314104963831562e-05,7840684060.133167,1897704295.230602
2024-02-29 07:01:02.152,1.4345935078306583e-05,8559030925.83864,2347803435.623418
2024-02-29 08:02:19.297,1.3905721954614763e-05,8102429697.686556,2235028196.806509
2024-02-29 09:00:04.261,1.3852954970328766e-05,8162952901.449172,2279823098.887478
2024-02-29 10:00:52.515,1.3658692133020561e-05,8063470879.504744,2271694276.4157815
2024-02-29 11:01:11.603,1.3765653651876374e-05,8093383655.194032,2376085850.8625727
2024-02-29 12:00:50.011,1.3719910985633815e-05,8080875299.787118,2433128525.4338984
2024-02-29 13:00:31.535,1.3517587759901218e-05,7976863203.93538,2469870749.511262
2024-02-29 14:00:22.169,1.400881974125097e-05,8229107333.628585,2514473605.956263
2024-02-29 15:00:20.906,1.3935477808930865e-05,8214307156.254192,2580289951.206435
2024-02-29 16:00:24.933,1.429778453006988e-05,8433427959.133575,2713817669.943092
2024-02-29 17:02:05.754,1.3729708982860212e-05,8074189903.760124,2650199390.762638
2024-02-29 18:01:21.234,1.331892089804599e-05,7872783925.561975,2406512538.360216
2024-02-29 19:00:16.242,1.330775095929002e-05,7836905945.035138,2260912878.9500685
2024-02-29 20:02:03.724,1.351159247239622e-05,7932640577.623203,2235356408.1775856
2024-02-29 21:00:28.914,1.3455226987347157e-05,7932196463.968994,2142361373.1729603
2024-02-29 22:00:43.411,1.279346302615859e-05,7565623912.101352,2144886742.769483
2024-02-29 23:00:45.661,1.2333615354038717e-05,7255927964.373325,2141767182.6142678
2024-03-01 00:01:37.698,1.25629659879206e-05,7450159925.069149,2162942450.9077606
2024-03-01 01:01:55.110,1.267969373077114e-05,7441664930.905588,2172605235.6825233
2024-03-01 02:00:44.704,1.266354370047007e-05,7457280053.94745,2153895873.8493676
2024-03-01 03:01:24.081,1.2779818981222929e-05,7500104412.583231,2161100764.4919267
2024-03-01 04:00:55.813,1.2717025689154492e-05,7496261469.973851,2075408334.2052264
2024-03-01 05:00:45.276,1.2834688048720359e-05,7528461696.451245,1897558103.1755536
2024-03-01 06:01:35.685,1.2707336536823512e-05,7497666306.657094,1830359925.0261197
2024-03-01 07:00:23.292,1.276832976960238e-05,7519442312.730644,1704584794.43631
2024-03-01 08:00:10.557,1.2699165024159946e-05,7482959194.213466,1593047953.3942099
2024-03-01 09:00:18.562,1.3086794276040867e-05,7694468165.58292,1556674419.9340131
2024-03-01 10:00:28.286,1.3173161689906187e-05,7756067754.570109,1543806083.8552203
2024-03-01 11:00:48.086,1.2997706484951139e-05,7640900922.947208,1455841278.007478
2024-03-01 12:00:48.924,1.2958131566539788e-05,7647958484.1692705,1312222643.6527917
2024-03-01 13:00:21.656,1.3178136766084882e-05,7768247411.772542,1353028382.4436076
2024-03-01 14:01:51.565,1.349841604159406e-05,7904966784.681272,1345102224.5541337
2024-03-01 15:01:52.397,1.4262111130073348e-05,8424413016.678887,1520726268.3185518
2024-03-01 16:00:45.216,1.3956037846534929e-05,8216874484.554613,1568119477.979823
2024-03-01 17:00:32.841,1.4261329714918516e-05,8408375393.022156,1573649333.6798875
2024-03-01 18:01:32.985,1.4725109490175753e-05,8708292283.10606,1845846184.5038207
2024-03-01 19:00:52.442,1.486157268627131e-05,8780181952.668121,1717658275.6536283
2024-03-01 20:00:08.309,1.4967601379788059e-05,8842700754.533978,1841446930.3961742
2024-03-01 21:01:42.344,1.565256136377924e-05,9153168559.020706,2017076297.5794237
2024-03-01 22:00:32.773,1.6345450229639134e-05,9659921970.894197,2373594321.0048537
2024-03-01 23:01:11.682,1.6614036398686623e-05,9893795238.122677,2355755269.0905757
2024-03-02 00:00:40.038,1.677532895007779e-05,9727161385.019735,2469654698.192238
2024-03-02 01:01:11.602,2.097853264786909e-05,11998794592.934507,3954906412.603803
2024-03-02 02:00:44.380,1.9918146006222562e-05,11376458300.47335,4372313064.964418
2024-03-02 03:00:05.139,1.9465191876017263e-05,11475734761.739773,3856325600.404625
2024-03-02 04:01:01.726,1.954908289807574e-05,11447374957.932053,3975591389.9456825
2024-03-02 05:00:52.512,2.0204252836166003e-05,11805644051.081701,4146657569.022262
2024-03-02 06:00:13.145,2.024624458839543e-05,11936821240.043274,4287488301.6017294
2024-03-02 07:00:00.408,2.0729092752094993e-05,12181449617.83737,4468458724.767178
2024-03-02 08:00:03.914,2.2356948144758104e-05,13122497847.066786,5957464984.162195
2024-03-02 09:00:10.866,2.2807118061155426e-05,13533165894.264277,5412353053.542538
2024-03-02 10:00:01.006,2.149411698834964e-05,12638532224.48994,5762268211.809448
2024-03-02 11:00:21.370,2.2162455438179543e-05,13127577034.756542,7159281972.676704
2024-03-02 12:00:01.680,2.170617898935212e-05,12809587023.978455,7307821181.165995
2024-03-02 13:00:25.802,2.208111566345231e-05,13059163834.588997,6195182485.238267
2024-03-02 14:00:31.673,2.1506010686751e-05,12703457725.046064,6206349690.930779
2024-03-02 15:00:02.921,2.0450703683092033e-05,12020081795.595629,6031021260.191376
2024-03-02 16:00:48.726,2.023770176992616e-05,11851969555.799496,7058900499.567301
2024-03-02 17:00:05.876,2.0185067208192107e-05,11785072962.308245,5873547257.439072
2024-03-02 18:01:14.303,2.0794799405714047e-05,12280554887.370304,5884886727.505273
2024-03-02 19:00:37.607,2.279916307819771e-05,13137732443.131557,7765164434.090428
2024-03-02 20:00:59.571,2.2516946214666718e-05,13289254074.9046,6564849395.3928995
2024-03-02 21:00:04.224,2.1623975965370873e-05,12733384812.674427,6414885077.70037
2024-03-02 22:00:56.331,2.2090752413545003e-05,13036029272.665073,6327405582.227312
2024-03-02 23:00:01.042,2.2365741572386235e-05,13059573003.744938,6177784167.537991
2024-03-03 00:00:00.339,2.271474773609463e-05,13383137875.046404,6238587904.809772
2024-03-03 01:00:53.999,2.249346287736538e-05,13305797709.32642,5822200426.028915
2024-03-03 02:00:06.036,2.283113734887666e-05,13480819839.158516,5610794679.819508
2024-03-03 03:00:10.915,2.238288283980502e-05,13207135046.87992,5408260517.105864
2024-03-03 04:00:57.001,2.2409847375863662e-05,13254640582.782063,5400017943.939045
2024-03-03 05:00:25.233,2.2394803060692976e-05,13208563855.672424,5333461916.438809
2024-03-03 06:00:05.445,2.168484857479819e-05,12777161618.119003,4807276424.241662
2024-03-03 07:00:07.724,2.1274664305339758e-05,12572580454.659325,5004131095.526848
2024-03-03 08:01:27.746,2.0388978134638845e-05,12014828485.894281,4691807972.992301
2024-03-03 09:00:27.187,2.090905892490469e-05,12326981831.38512,4508666790.769451
2024-03-03 10:00:02.368,2.086106222906074e-05,12259548875.03529,4164140118.2841
2024-03-03 11:00:44.561,2.173753940431844e-05,12805651479.115234,5085799403.920761
2024-03-03 12:00:06.132,2.25298747558166e-05,13064816013.142328,5187654448.883147
2024-03-03 13:00:05.913,2.207918723415328e-05,12991047114.563519,4289840240.1886497
2024-03-03 14:00:23.671,2.1961403383649456e-05,12971329707.396952,4142180241.958139
2024-03-03 15:00:48.345,2.1254923277043943e-05,12579153553.32107,3894045780.378976
2024-03-03 16:00:08.273,2.174396743090266e-05,12795828729.144157,3915985811.784966
2024-03-03 17:01:01.272,2.1957910528598472e-05,12956137251.679256,3882132899.64386
2024-03-03 18:00:36.427,2.195122263623834e-05,12938121818.14817,3842134572.328108
2024-03-03 19:01:01.437,2.2015962859565796e-05,12936387888.680567,3563441250.3601384
2024-03-03 20:00:12.707,2.1946342549360896e-05,12954636004.515137,3255509430.617355
2024-03-03 21:00:03.702,2.2979991090876595e-05,13677298026.010332,3409552633.7809243
2024-03-03 22:00:14.470,2.258244221036395e-05,13318454239.227905,3380175587.3095074
2024-03-03 23:00:01.974,2.250802980662544e-05,13432755564.908518,4083831226.649142
2024-03-04 00:00:00.636,2.2532389922193438e-05,13257899881.64898,3345219691.4680705
2024-03-04 01:00:18.929,2.2066967902114518e-05,12961390749.313585,3670572805.101069
2024-03-04 02:00:32.390,2.210535999744002e-05,13040382446.161638,3009923927.078176
2024-03-04 03:00:05.551,2.2559658884185817e-05,13267828703.20336,3053862657.1252427
2024-03-04 04:00:20.878,2.26488661200251e-05,13354562665.980658,3177097399.5233164
2024-03-04 05:01:18.086,2.2759833123522976e-05,13445157917.29242,3283939953.3097744
2024-03-04 06:01:30.134,2.3953317353491846e-05,13757514797.92758,4058563714.0216875
2024-03-04 07:00:01.354,2.7479298520402204e-05,15881124687.398409,4886875631.730682
2024-03-04 08:01:10.614,2.654125130782787e-05,15647972976.190632,4346781974.768668
2024-03-04 09:00:12.705,2.7265602420900078e-05,16045320050.23917,4610402201.91436
2024-03-04 10:00:02.882,2.698634391285462e-05,15932898259.81056,4567846008.062791
2024-03-04 11:00:01.163,2.596993279298603e-05,15279039292.562796,4524408786.009086
2024-03-04 12:00:10.569,2.6168027261936697e-05,15361623546.448376,4520716057.223764
2024-03-04 13:00:50.682,2.6513077190813767e-05,15613937411.940548,4561874107.870645
2024-03-04 14:01:45.717,2.6401274791840673e-05,15608394852.27576,4662605035.170328
2024-03-04 15:01:45.709,2.7256957146926886e-05,16025612275.944052,4845616616.154417
2024-03-04 16:00:42.428,2.9188779934602862e-05,17102727089.677538,5314198833.224595
2024-03-04 17:00:15.768,3.540408990635303e-05,20433792930.337326,8207510024.179478
2024-03-04 18:00:04.357,3.270927989985053e-05,19454429902.540142,9093314673.326818
2024-03-04 19:00:54.051,3.307093620420318e-05,19234244994.046078,8136287590.39279
2024-03-04 20:00:33.430,3.3819352583288564e-05,19929987441.44169,8583134688.263473
2024-03-04 21:01:49.316,3.326410140681662e-05,19576693728.95848,8557399223.874477
2024-03-04 22:00:23.302,3.371000759944513e-05,19843299258.414204,8862719427.724535
2024-03-04 23:02:50.595,3.462850944488025e-05,20215186862.949726,9148577552.787325
2024-03-05 00:02:50.319,3.58757700232795e-05,20731366991.838394,9634798472.460115
2024-03-05 01:00:00.351,4.25287138364672e-05,25030155016.888226,14194893771.887241
2024-03-05 02:01:03.257,4.2823788868340165e-05,24823238949.03566,12070358204.246399
2024-03-05 03:00:00.720,4.275973121431758e-05,25227967536.427258,12680729723.59196
2024-03-05 04:01:39.746,4.399690597201758e-05,26191470896.04709,13063744605.791912
2024-03-05 05:05:17.737,3.843643799838655e-05,22731264959.218822,15881315109.444445
2024-03-05 06:01:55.069,3.843093561882669e-05,22550354489.901253,13694588671.243652
2024-03-05 07:03:59.132,4.026503998806491e-05,23963854187.929768,13283007587.314207
2024-03-05 08:01:41.487,3.909780890251456e-05,23167248411.915745,16093667759.734552
2024-03-05 09:00:26.811,3.9216333869214866e-05,23100536317.38172,13038680525.034058
2024-03-05 10:00:06.266,3.914646765104108e-05,23014841702.226425,13032018050.619593
2024-03-05 11:01:00.372,4.098919105677812e-05,24067577908.29135,13346920348.188526
2024-03-05 12:00:34.953,4.018496178280832e-05,23689222323.285873,13322611401.856596
2024-03-05 13:01:02.069,4.223448960016425e-05,25162834357.864403,13673084452.941544
2024-03-05 14:01:31.031,4.3055923945427166e-05,25666689595.56246,14244169391.806356
2024-03-05 15:01:11.202,4.102808710605633e-05,24400956062.68733,14232726132.830385
2024-03-05 16:02:59.669,3.420368155368695e-05,21867792943.922916,16385687468.361519
2024-03-05 17:00:21.069,3.362916421794457e-05,19567334086.79967,16606622119.27985
2024-03-05 18:00:58.571,3.29720281306666e-05,18853087064.998634,13877060957.932985
2024-03-05 19:02:00.056,3.2188329117835596e-05,19335640711.64853,13113453757.021599
2024-03-05 20:03:43.402,2.835030308319209e-05,17260633266.264362,15091335637.67409
2024-03-05 21:00:29.296,2.8478661067289103e-05,16588547028.329834,13199020432.876177
2024-03-05 22:02:52.826,3.321441242030444e-05,20030514163.1023,14105919345.93833
2024-03-05 23:00:26.376,3.28469118878813e-05,19249117765.58113,14494940645.512407
2024-03-06 00:00:26.001,3.628841023825325e-05,21732555647.571964,14938359934.124914
2024-03-06 01:01:33.921,3.30438311430584e-05,20048669843.934776,9696025205.211246
2024-03-06 02:00:49.219,3.228556662868406e-05,19038931711.676506,16067534552.81105
2024-03-06 03:02:55.122,3.120235477857183e-05,18620081400.387814,14864418145.138374
2024-03-06 04:02:56.932,3.242994415723812e-05,18975615116.9711,12265197831.814236
2024-03-06 05:01:32.287,3.423382906781515e-05,19912284855.266273,12104200921.167768
2024-03-06 06:03:25.891,3.608850712817251e-05,21276243722.269817,12405696556.559011
2024-03-06 07:00:58.605,3.5474688639033526e-05,21143712505.889423,11753889515.946156
2024-03-06 08:02:45.260,3.6845089765734366e-05,21225509680.05253,14803460394.64537
2024-03-06 09:00:07.577,3.775311979750669e-05,22441448587.34544,12137955968.78922
2024-03-06 10:00:45.866,3.640622746425409e-05,21868154640.507023,14870604970.263021
2024-03-06 11:01:09.743,3.661464945292281e-05,21650979683.635563,11819609383.050344
2024-03-06 12:02:18.080,3.652460813788236e-05,21511333764.110897,11999356774.073503
2024-03-06 13:05:53.086,3.4219620534079896e-05,19957556198.058445,11624847000.839674
2024-03-06 14:08:59.688,3.562734383843028e-05,20912929178.594242,14318763098.043842
2024-03-06 15:01:50.896,3.417522188858182e-05,20258023660.912937,11191410485.431137
2024-03-06 16:03:36.249,3.4042352620998803e-05,20123943346.516903,10223038046.274525
2024-03-06 17:02:34.012,3.5255194945023964e-05,20775184618.301613,9919684575.005413
2024-03-06 18:01:38.990,3.4741719473436244e-05,20426026894.997673,8451616899.231722
2024-03-06 19:01:57.745,3.357218037930639e-05,19638542373.656124,8261202932.998813
2024-03-06 20:00:31.162,3.448952403289211e-05,20323979023.392857,8038684240.765513
2024-03-06 21:01:44.567,3.465295637780955e-05,20416700802.45906,7125907811.166867
2024-03-06 22:04:38.321,3.422267183555684e-05,20118213309.059425,6481928013.597755
2024-03-06 23:02:25.226,3.349914905124881e-05,19622571328.74559,6199796810.237376
2024-03-07 00:02:06.992,3.3393491975182175e-05,19797741059.84067,6080195897.007812
2024-03-07 01:00:27.696,3.278039819841236e-05,19312495439.39007,5855536603.355616
2024-03-07 02:00:29.519,3.290568473411323e-05,19132111764.469124,5815874392.5865
2024-03-07 03:00:28.162,3.278330378009571e-05,19336038652.709908,5538666383.565259
2024-03-07 04:00:32.794,3.112525285835845e-05,18352465658.548065,5512062376.317337
2024-03-07 05:00:36.800,3.117418650726581e-05,18506822411.975204,5306694644.468366
2024-03-07 06:00:52.953,2.9846142841097717e-05,17782910143.557045,5175264933.698697
2024-03-07 07:02:24.690,3.0505630153862e-05,17788245559.567356,5074724202.976848
2024-03-07 08:02:56.363,3.12002668568063e-05,18368068392.23766,5137573594.587341
2024-03-07 09:04:08.074,3.164740516213411e-05,18715820674.520626,4968031891.157706
2024-03-07 10:00:26.459,3.1485688794857184e-05,18549164218.837982,4845189254.253695
2024-03-07 11:00:12.095,3.1460325636891584e-05,18521286850.01314,4788300045.138386
2024-03-07 12:01:53.058,3.1978661802231226e-05,18670147322.52221,4758361941.905612
2024-03-07 13:03:18.378,3.1056128015231515e-05,18480509373.32016,4476204904.7374735
2024-03-07 14:07:21.252,3.112990258463352e-05,18343717125.676407,4218510903.7359915
2024-03-07 15:00:04.227,3.19869879849357e-05,18847337736.89284,4392073273.153903
2024-03-07 16:00:17.607,3.2661081633516534e-05,19160199488.6648,4546778170.005469
2024-03-07 17:00:24.574,3.1686545581331185e-05,18669315216.215954,4319975797.190674
2024-03-07 18:01:05.240,3.1967663546843306e-05,18858222837.099632,4228864452.4624825
2024-03-07 19:01:33.304,3.168088862409145e-05,18725350788.836407,4132600325.0911455
2024-03-07 20:01:03.157,3.146688298853509e-05,18494152705.16259,3962564129.6671247
2024-03-07 21:02:14.893,3.160528391721879e-05,18729257762.827255,4019992982.340659
2024-03-07 22:10:01.570,3.1261180262243925e-05,18409528899.194958,3980882062.3403068
2024-03-07 23:00:59.783,3.106943182104173e-05,18329327819.97904,3891179950.4010577
2024-03-08 00:01:18.597,3.154228693740317e-05,18530248085.616528,3769974240.3570957
